Código Cliente;Nome do Cliente;Data de Cadastro;Valor do Contrato;Ativo;CPF;Observação
019880;Ângela Ferreira;21/03/2022;933838.77;S;7448fa109003bcd7;
019881;João Assunção;22/07/2023;155993.15;N;c3789aecbdc60c3f;sem observação
019882;João Assunção;11/11/2022;736.383,24;S;a859474a0b1739b5;campo com | pipe dentro
019883;Antônio Sá;31/12/2022;00000000319614,66;N;e7dd7bb027e502da;
019884;Camões Müller;18/05/2022;None;S;5b33261e58675d42;"campo com ""aspas"" no meio"
019885;Maria Sá;2025-06-11;547.647,64;N;bdf233af96937f53;
019886;Ângela Assunção;17/05/2020;00000000466059,24;N;d5a52d31d9e30a2a;sem observação
019887;Maria da Silva;27/11/2021;None;N;299b4f5f28438960;campo com | pipe dentro
019888;Ângela Assunção;18/05/2021;;N;c67cbb7685dcb7ea;"campo com ""aspas"" no meio"
019889;José Assunção;20230304;NaN;N;ee0dc155fa94143b;"campo com ; ponto-e-vírgula dentro"
019890;Luíza da Silva;12/01/2020;None;S;e269a731c7ebac15;"campo com ""aspas"" no meio"
019891;Ângela da Silva;27/12/2022;00000000863890,47;N;3f0ae843961cc7f0;"campo com ""aspas"" no meio"
019892;Ana Gonçalves;;908876.75;N;234c56cc6ab3352f;
019893;Ana Gonçalves;18/02/2020;528.317,91;N;ba38461919c65e54;sem observação
019894;José Sá;23/05/2020;222735.51;N;21d1c45881b6d334;campo com | pipe dentro
019895;Ângela Müller;2020-08-16;118.182,91;S;c9d9736cd50f2014;
019896;Camões Ferreira;08/04/2025;NaN;N;2fe390e30052c096;"campo com ; ponto-e-vírgula dentro"
019897;Ângela Ço-Testé;20/02/2025;00000000088050,76;S;f8468fc0470f45fe;sem observação
019898;João Sá;28/02/2024;00000000382659,04;S;84bbbb7c58bea074;campo com | pipe dentro
019899;Luíza Gonçalves;12/10/2022;870243.10;N;0fad2c0b62aab252;
019900;Antônio Sá;2024-01-20;211.148,93;N;a04830031399e510;"campo com ""aspas"" no meio"
019901;Íris Müller;;157391.06;N;60dd94a2cf83bf36;
019902;Luíza Ferreira;20211217;787.277,82;N;0a39e815ba39218e;"campo com ; ponto-e-vírgula dentro"
019903;João Ço-Testé;08/02/2023;56456.59;N;0360efb19edf6b2b;"campo com ; ponto-e-vírgula dentro"
019904;Ana Müller;14/01/2025;471.152,24;S;1b99f61a18d92282;"campo com ; ponto-e-vírgula dentro"
019905;Antônio Ferreira;31/01/2021;00000000539666,67;N;9761dc2cf3b43f28;
019906;Íris Ço-Testé;07/12/2024;950.827,39;S;7330b2c40a8c2f7b;campo com | pipe dentro
019907;Antônio da Silva;14/12/2023;625.450,10;N;84694d6128a19d23;sem observação
019908;Luíza Ço-Testé;24/06/2023;NaN;N;2949476c3209c3fa;campo com | pipe dentro
019909;Maria da Silva;20220825;593218.70;N;6967d5e27beef448;"campo com ; ponto-e-vírgula dentro"
019910;Antônio Assunção;10/05/2023;691.809,42;S;649cbc4bcf69421b;sem observação
019911;Antônio Gonçalves;17/08/2020;434.229,98;N;b9903c4d7093172b;campo com | pipe dentro
019912;Ana Müller;20240622;220752.97;S;2d1637eaf786e5cd;"campo com ""aspas"" no meio"
019913;Antônio Assunção;04/07/2024;666.535,81;S;32311a3d6f9fc6e4;
019914;Luíza Ferreira;15/04/2022;918.081,76;N;1e01840349f8c795;
019915;Ângela Assunção;20/08/2024;251354.83;S;06e05770d7236d13;
019916;Ângela Ferreira;31/07/2021;None;N;a658d46408f53639;campo com | pipe dentro
019917;José Ferreira;20240330;00000000034507,25;N;c9b794f7acc7fde5;campo com | pipe dentro
019918;Ana Assunção;04/07/2021;691.564,08;N;8c96f63ec2ad90fc;
019919;Íris Assunção;26/06/2023;342022.12;S;90c48c736cc768a4;campo com | pipe dentro
019920;Maria Sá;10/05/2021;698.892,46;N;832fe3f3e8fcfcd0;
019921;Camões da Silva;17/02/2025;00000000575747,45;S;957c7e05062b50d0;"campo com ; ponto-e-vírgula dentro"
019922;Ana Sá;29/12/2024;224427.31;S;0c6402a63c23da1b;"campo com ""aspas"" no meio"
019923;Antônio Gonçalves;25/08/2023;00000000982557,16;N;e4a60bbfc72ba579;sem observação
019924;Maria Sá;21/06/2023;719.056,44;S;d09245bdc62fa989;"campo com ; ponto-e-vírgula dentro"
019925;Ana Assunção;20201119;879.158,53;S;c24ea2c0c2dbe366;campo com | pipe dentro
019926;Ângela Assunção;24/07/2023;00000000019673,49;N;321e7450f63040dc;
019927;Ângela Sá;28/05/2020;NaN;N;6bc5ffd5ed26bb6e;"campo com ; ponto-e-vírgula dentro"
019928;Ângela Ço-Testé;01/03/2022;00000000534681,10;N;582bd1d6085d9df5;"campo com ""aspas"" no meio"
019929;Antônio Müller;04/11/2021;00000000291822,09;S;d725f0e074251f56;
019930;Ana Ço-Testé;24/03/2023;243.934,11;N;28da27ca25f7c73e;
019931;José Müller;10/01/2021;78.318,64;N;fe1e1ecf4425120e;"campo com ; ponto-e-vírgula dentro"
019932;Íris da Silva;20210804;00000000484371,09;S;969678485791617a;"campo com ""aspas"" no meio"
019933;Camões Sá;07/04/2020;829102.75;N;4cc685bb0b20b64e;"campo com ""aspas"" no meio"
019934;Camões Sá;21/04/2023;349658.73;S;bc5c91e5c20a733f;
019935;Camões Gonçalves;17/11/2020;29200.54;S;c36b88c11e398e23;campo com | pipe dentro
019936;Maria Assunção;20220130;336338.96;N;aa4abd2e084bc17b;"campo com ""aspas"" no meio"
019937;Luíza Ço-Testé;20220404;None;N;15345ad83e7a5e8d;campo com | pipe dentro
019938;Ana Ferreira;27/10/2020;120.282,36;N;50ff31a0cf7cdaaf;"campo com ""aspas"" no meio"
019939;João Müller;22/12/2022;461.291,65;S;2ca0c9511ac0ff39;
019940;Antônio Ferreira;;538.920,61;S;b3eb9666e5e7e7f5;campo com | pipe dentro
019941;Antônio da Silva;18/04/2024;;S;018508d399cac7aa;
019942;Maria Assunção;25/03/2020;00000000058794,14;S;f6f0432fea75ed76;"campo com ""aspas"" no meio"
019943;José Sá;20221031;844504.18;S;ed27938c3ac7fb54;sem observação
019944;José Ço-Testé;11/12/2022;129.554,17;N;2e6aa52603ef860c;campo com | pipe dentro
019945;Luíza Ferreira;25/01/2020;316.572,36;S;12338d192030d874;"campo com ""aspas"" no meio"
019946;José Ço-Testé;2023-04-27;00000000148578,83;S;0e0f59f5826ef53b;"campo com ""aspas"" no meio"
019947;José Assunção;30/03/2022;529.574,77;S;c5fbc7ccac743edc;"campo com ; ponto-e-vírgula dentro"
019948;Ana da Silva;27/04/2025;00000000457603,89;N;29c27afb32a93e01;"campo com ""aspas"" no meio"
019949;Antônio Ferreira;2022-05-22;00000000260094,44;N;202f33c5ec931525;sem observação
019950;Maria da Silva;28/11/2024;304.167,55;S;38b28417fdcbfe78;campo com | pipe dentro
019951;Maria Müller;20/09/2022;00000000391089,07;N;531e1b39ea8fdf79;campo com | pipe dentro
019952;Ana Ço-Testé;25/06/2021;00000000500163,29;N;a024500ab09100f1;sem observação
019953;Camões Ferreira;02/06/2022;00000000618588,22;N;99dbc69ad94510f6;campo com | pipe dentro
019954;José Müller;10/01/2023;NaN;N;dac7cdd5ea9f6d90;"campo com ""aspas"" no meio"
019955;João Ço-Testé;17/09/2023;272.567,38;S;f898a64fd644c498;campo com | pipe dentro
019956;Ângela Gonçalves;04/07/2024;113090.00;N;0e70f4e782447530;"campo com ; ponto-e-vírgula dentro"
019957;José Gonçalves;19/11/2022;90.420,54;N;3f4f2784a0ba205e;"campo com ""aspas"" no meio"
019958;José Müller;13/03/2025;846117.73;S;cd1182f1d7ff2846;"campo com ; ponto-e-vírgula dentro"
019959;Íris Sá;2025-05-29;845.445,50;S;14ad5ff16898c90d;sem observação
019960;Ângela Assunção;16/04/2025;00000000427004,38;N;0181087bfb83cf01;"campo com ; ponto-e-vírgula dentro"
019961;Íris Assunção;07/05/2020;263.061,38;S;833e6905181ad8df;campo com | pipe dentro
019962;Ângela Gonçalves;02/03/2020;986.897,66;S;183af19759822c1e;"campo com ; ponto-e-vírgula dentro"
019963;José Gonçalves;14/04/2020;313.020,26;S;b681ee2d903942ab;"campo com ""aspas"" no meio"
019964;Íris Assunção;;809.299,36;N;d477c2ddc87714f7;"campo com ""aspas"" no meio"
019965;Ana Ço-Testé;2024-06-19;00000000798148,31;N;1708d6664c8bc1e5;"campo com ; ponto-e-vírgula dentro"
019966;Ângela Gonçalves;31/12/2021;441.783,99;S;40004fae2eadda1f;sem observação
019967;Íris Sá;27/10/2023;194165.49;S;daca0ffdae44dcce;"campo com ""aspas"" no meio"
019968;Luíza Müller;02/06/2023;771.248,74;S;8e4dafa76cf6a6b1;campo com | pipe dentro
019969;Camões Gonçalves;19/12/2021;00000000194634,90;N;088f3ed5a4ff480d;sem observação
019970;Maria da Silva;04/09/2022;645.137,04;S;baf99fe570c9969d;"campo com ; ponto-e-vírgula dentro"
019971;João Assunção;20201003;187.272,41;N;e002e89d91cf3e94;"campo com ; ponto-e-vírgula dentro"
019972;Íris Ço-Testé;04/06/2023;;N;a2c62628be7f1185;campo com | pipe dentro
019973;José Assunção;2022-10-20;273457.71;N;33859137e04ab3f7;sem observação
019974;Maria Assunção;18/12/2023;111.710,95;S;8a382ce499acf5fe;
019975;Luíza Sá;20250616;288748.03;N;7a9f29736f1c9fb6;sem observação
019976;Maria Ferreira;11/07/2023;None;N;e928a13a1344613e;"campo com ; ponto-e-vírgula dentro"
019977;Luíza Gonçalves;03/07/2024;355.022,12;N;7666b1d5b591021c;"campo com ""aspas"" no meio"
019978;Antônio Müller;05/08/2023;155350.08;S;f72883f8b98e0475;sem observação
019979;Luíza Ferreira;09/03/2024;578012.37;S;ffca606ec0a56436;
019980;Ana Sá;14/06/2023;897.208,79;N;ba18730688b1b100;
019981;Camões Ferreira;06/10/2023;00000000649490,83;S;157aa456e437a8a3;"campo com ; ponto-e-vírgula dentro"
019982;José Ço-Testé;2024-06-01;25.086,79;N;6af7968b25fd902b;
019983;Antônio Müller;2025-01-21;;S;058fdab7d7b764a3;
019984;Ana Müller;06/04/2021;846953.65;N;2ef7c397143007b6;sem observação
019985;Camões Ço-Testé;2025-01-01;295.768,67;N;bca018b64df5104c;campo com | pipe dentro
019986;Ângela Gonçalves;28/10/2023;00000000718791,57;N;7981ff03a527af0c;"campo com ; ponto-e-vírgula dentro"
019987;João Ferreira;21/05/2025;00000000981620,81;N;e8b97f8469514258;campo com | pipe dentro
019988;Camões Müller;20230803;502419.66;N;03e0deca03bc9638;campo com | pipe dentro
019989;Ana Sá;23/09/2023;252.126,35;S;9d4acde9e48d85bd;"campo com ; ponto-e-vírgula dentro"
019990;Ana Müller;20230727;00000000922904,30;N;1111f1bf2223f6af;
019991;Ângela Ço-Testé;2022-10-22;638771.91;N;3496092ef652fc7d;campo com | pipe dentro
019992;Ângela Sá;08/01/2020;00000000040666,71;N;0921b62dd80d2102;
019993;João Ço-Testé;18/11/2022;00000000760542,53;S;9b0e86798d8aa333;campo com | pipe dentro
019994;Antônio Sá;04/09/2024;00000000897911,12;S;4410252815c48828;"campo com ""aspas"" no meio"
019995;João Ferreira;20/12/2023;537.182,45;N;f17fc4bc7c19198a;sem observação
019996;Camões Gonçalves;01/09/2020;;S;56962f6d8b46eb1d;sem observação
019997;Luíza Sá;01/03/2021;579.705,48;S;13e8e4848b7322bf;sem observação
019998;Maria Müller;09/04/2024;634.111,58;N;bc4ddfc9351374f8;
019999;Maria Sá;2022-12-13;127263.76;N;c5a57ae0e8cf7837;sem observação
020000;Maria Ço-Testé;;713758.17;S;574ece6f02f9f4e8;"campo com ""aspas"" no meio"
020001;José Ço-Testé;29/05/2020;00000000062867,67;N;1a7ae54cf349e856;"campo com ; ponto-e-vírgula dentro"
020002;Luíza Ferreira;15/05/2021;00000000596741,28;N;9dfece169843c3cf;sem observação
020003;Antônio Sá;20210127;122976.45;N;13a2da57b968d526;"campo com ; ponto-e-vírgula dentro"
020004;Ana Assunção;2021-11-23;157022.21;S;db672b566856152c;
020005;Camões Müller;29/01/2021;161.521,17;N;fcf0a241b230c427;campo com | pipe dentro
020006;Camões Müller;20230708;657.289,13;S;381a712ae58ba4f5;campo com | pipe dentro
020007;João da Silva;19/05/2022;985317.59;S;3c363bd89471257e;campo com | pipe dentro
020008;Luíza Müller;13/02/2023;528.761,37;N;782977b9443478ab;"campo com ""aspas"" no meio"
020009;João Gonçalves;20220624;827.536,88;S;fa823e7bd704afe3;campo com | pipe dentro
020010;Maria Sá;22/10/2021;505.486,29;N;cfcaa13732b2a784;sem observação
020011;Ângela Ço-Testé;04/10/2023;180203.81;S;6eeea0b3636c20cd;campo com | pipe dentro
020012;Luíza Ço-Testé;08/04/2020;739.325,26;N;b0d827caf67205ea;"campo com ; ponto-e-vírgula dentro"
020013;Ana Ferreira;06/04/2025;00000000248926,11;N;f5401d3892ce7561;"campo com ""aspas"" no meio"
020014;Ângela Assunção;15/06/2022;65718.26;N;5bc7ab8137d69ba2;"campo com ""aspas"" no meio"
020015;José Ferreira;10/03/2022;574314.85;N;4347abf9cf7fcdec;campo com | pipe dentro
020016;Ângela Ferreira;15/05/2021;None;N;32dc2caab4eae619;sem observação
020017;Antônio Sá;20221129;702.205,98;N;42f235d0d3bcb065;
020018;João da Silva;29/09/2021;872.365,78;N;b27af900fa2eb772;"campo com ; ponto-e-vírgula dentro"
020019;Luíza Assunção;09/04/2025;997.127,53;N;c41c40cc64e2b646;"campo com ; ponto-e-vírgula dentro"
020020;João Ço-Testé;14/11/2020;718960.29;N;dea4655bd4d18303;sem observação
020021;Camões Ferreira;08/02/2024;NaN;N;8fc8b0ed082edae4;"campo com ; ponto-e-vírgula dentro"
020022;José Müller;20230417;971.166,63;S;3a7b26281754d880;sem observação
020023;Íris Ferreira;2023-09-11;892.514,27;N;02ccc74db7b1f438;campo com | pipe dentro
020024;Maria Müller;26/09/2023;128.431,29;N;626b104376c64046;campo com | pipe dentro
020025;Ana Gonçalves;25/12/2024;397858.28;N;e8b5475b4b6a43b5;sem observação
020026;Ana da Silva;25/03/2023;42.270,55;N;5d40d4230770df0e;"campo com ""aspas"" no meio"
020027;Maria Sá;2024-09-08;00000000135990,13;N;e38263731facc023;"campo com ""aspas"" no meio"
020028;Camões Ferreira;28/06/2024;635.778,22;S;9f325039b4133649;"campo com ; ponto-e-vírgula dentro"
020029;Ana Gonçalves;2021-04-09;197.106,75;N;37e9b38388f65dc7;
020030;José Müller;12/12/2020;372.347,48;N;8ae74306c7b9c13f;"campo com ""aspas"" no meio"
020031;Luíza Ferreira;23/02/2022;311.440,07;S;29896a9b721498c8;sem observação
020032;Íris Ferreira;15/02/2023;221.074,08;S;00f93657f9beac4d;"campo com ""aspas"" no meio"
020033;Camões Gonçalves;2025-02-24;674.021,98;N;e333f7663e1d45d4;sem observação
020034;Camões Gonçalves;30/03/2024;808.061,83;N;5cd6b77fc3b38210;sem observação
020035;Ana Gonçalves;;00000000312189,91;S;d0d96aa9776804e0;"campo com ""aspas"" no meio"
020036;Ângela Müller;04/11/2023;306.441,72;S;ad148f5ab26d4a48;
020037;Maria Assunção;27/07/2020;244489.17;S;4818befd9d5ce821;"campo com ; ponto-e-vírgula dentro"
020038;Camões Sá;02/11/2023;00000000682270,93;N;7922e85ce55b615e;campo com | pipe dentro
020039;José Assunção;;659.134,56;N;45ea88c68d1d78b5;"campo com ""aspas"" no meio"
020040;Antônio Ço-Testé;14/05/2020;355276.08;N;89234d5613ce8740;campo com | pipe dentro
020041;Ângela Ço-Testé;2024-03-29;511223.43;S;c2e4d5325ac90549;"campo com ""aspas"" no meio"
020042;Luíza Assunção;16/02/2022;203.764,30;S;99ec673f128b16ed;"campo com ""aspas"" no meio"
020043;Ana Gonçalves;2025-03-08;866.629,07;N;2323e8d061e4f8f5;campo com | pipe dentro
020044;Camões da Silva;25/06/2021;00000000193272,72;N;451c74cfd3a6fac2;"campo com ; ponto-e-vírgula dentro"
020045;José Assunção;15/03/2022;365232.55;S;1e4701a24fa5c959;"campo com ""aspas"" no meio"
020046;Ana da Silva;2025-03-24;897353.58;S;6f67d1b5309f48f0;campo com | pipe dentro
020047;Antônio da Silva;17/03/2024;546.612,33;N;76856251122227ed;sem observação
020048;Ana Sá;31/05/2022;921.979,43;S;cf14aab2e074fee2;
020049;Camões Assunção;17/01/2023;822764.54;S;9db59d8483b7a77c;"campo com ; ponto-e-vírgula dentro"
020050;Ângela Gonçalves;03/10/2020;00000000849349,26;N;337835c10533b42a;sem observação
020051;Luíza Gonçalves;04/06/2023;216.632,71;N;280577b89ab1e714;campo com | pipe dentro
020052;José Ferreira;24/02/2020;930.031,93;N;0a5d26956c3a755d;
020053;Camões da Silva;29/07/2020;365638.53;N;f180018b16713192;"campo com ""aspas"" no meio"
020054;Íris da Silva;20220104;102376.11;N;3a50d49cf368de68;"campo com ; ponto-e-vírgula dentro"
020055;Maria Gonçalves;2025-06-06;745.618,17;S;8fb46495a0277004;sem observação
020056;Ângela Ço-Testé;01/06/2020;00000000291134,04;S;168adbeac998cfa9;
020057;Antônio da Silva;20221226;510.022,34;S;6488151b25fee2e3;sem observação
020058;Camões Sá;18/04/2024;253761.12;N;1a920508c120dbb0;"campo com ""aspas"" no meio"
020059;Íris Ço-Testé;2023-04-19;591.399,44;N;6c0770e235ccf858;sem observação
020060;José Gonçalves;20250122;558.795,89;N;ddda28034ffcb255;"campo com ; ponto-e-vírgula dentro"
020061;Camões Müller;20210916;00000000100434,93;S;7a54211d829e7f06;sem observação
020062;Ângela Ço-Testé;;114.601,32;S;23b613c3a67deb0b;"campo com ; ponto-e-vírgula dentro"
020063;João Assunção;07/03/2021;00000000993608,01;S;b5a0aad548ef1a62;sem observação
020064;Íris Müller;21/03/2020;418.283,02;S;f886ce578a09b385;sem observação
020065;Íris da Silva;20240714;00000000850916,45;S;0a00d1c8086abb1e;campo com | pipe dentro
020066;Íris da Silva;20211227;348766.41;S;27e2765a88c45a59;"campo com ; ponto-e-vírgula dentro"
020067;Ana Ferreira;17/09/2022;00000000822366,74;N;c3493304db37d816;
020068;Ana da Silva;03/03/2020;681929.77;N;66105b20e59221f4;"campo com ""aspas"" no meio"
020069;Maria Müller;08/11/2021;376.328,53;N;cba652419990fb31;sem observação
020070;Ângela Ferreira;14/06/2021;181.697,22;N;05942e0b901f2b12;"campo com ""aspas"" no meio"
020071;Maria da Silva;26/09/2021;896.154,31;N;f11364004a5d6bd4;"campo com ""aspas"" no meio"
020072;Maria Ço-Testé;25/10/2022;560.235,75;N;aa42948f82d586f7;"campo com ; ponto-e-vírgula dentro"
020073;Antônio Gonçalves;02/07/2021;250.591,41;N;d36370fd9f5fdfee;"campo com ; ponto-e-vírgula dentro"
020074;Camões Müller;30/10/2024;574002.20;S;92254a4b00bbc06c;campo com | pipe dentro
020075;Camões Ferreira;20200724;00000000837365,13;N;e8f6092fd834ab03;sem observação
020076;Ângela Müller;20230324;969718.81;S;802a39959d8f79ae;
020077;Camões Sá;04/06/2020;00000000281405,72;S;0377f381c923f872;"campo com ; ponto-e-vírgula dentro"
020078;Maria Assunção;10/05/2021;280492.16;S;f6e95a71e5f0c677;"campo com ""aspas"" no meio"
020079;Ângela Sá;20250319;917658.75;N;3c1e10d901249a81;
020080;Ana da Silva;2021-08-17;374.875,26;N;7c819519d0c0a78f;"campo com ; ponto-e-vírgula dentro"
020081;João Assunção;06/09/2024;312.498,16;S;580c1bd67de46a43;
020082;José Müller;2024-01-19;None;S;335861c9e8e3713c;sem observação
020083;Íris Gonçalves;20211208;403108.13;S;c35654d8e1754717;"campo com ; ponto-e-vírgula dentro"
020084;Ângela Ço-Testé;30/01/2022;273130.78;N;e577c3dfb22ad598;campo com | pipe dentro
020085;Ana da Silva;15/08/2022;00000000328689,79;N;82c33c7669a31579;"campo com ; ponto-e-vírgula dentro"
020086;Maria Sá;26/01/2022;866.041,89;N;3206ea00ee435176;
020087;João Gonçalves;03/08/2020;918356.25;S;d061d88a4b00b043;
020088;Maria Ço-Testé;19/02/2022;259353.71;N;9798fe271c63070a;sem observação
020089;Ângela Gonçalves;17/02/2023;00000000156364,97;S;84d3be725bc35e53;campo com | pipe dentro
020090;Ana Ço-Testé;28/03/2023;00000000861707,31;N;12f755b8a3b48ec0;"campo com ; ponto-e-vírgula dentro"
020091;Luíza Sá;20201215;669.085,09;N;e193c6a81713c53f;"campo com ; ponto-e-vírgula dentro"
020092;João Ferreira;01/04/2024;00000000926344,03;N;3f13c5303449f543;"campo com ; ponto-e-vírgula dentro"
020093;Antônio Ferreira;23/10/2022;823260.70;S;6443daff33dccc07;"campo com ""aspas"" no meio"
020094;Antônio Müller;2023-10-10;303.631,51;N;4c65479808a7df5b;
020095;Antônio Gonçalves;16/08/2024;459.209,81;N;0cbf365012651ad7;sem observação
020096;Luíza Gonçalves;07/09/2022;00000000733192,41;N;dadd16340f30c652;
020097;José Gonçalves;06/07/2020;;S;94bb5d2e641c34dc;"campo com ; ponto-e-vírgula dentro"
020098;Ângela Ço-Testé;01/05/2021;214.039,96;N;03f710d29e97b9f9;"campo com ""aspas"" no meio"
020099;Luíza Assunção;2025-03-03;216.385,32;S;f61b2775f9bf8655;
020100;Ângela Assunção;01/05/2020;804.154,07;N;40c0a8ac0ffd5c62;sem observação
020101;João Müller;20240510;435.869,70;S;ec32dd1711b19068;sem observação
020102;Camões Müller;2022-12-15;None;N;a506591819740811;"campo com ; ponto-e-vírgula dentro"
020103;Ângela Ferreira;26/03/2023;783.420,79;N;383ec11fb4504c47;"campo com ; ponto-e-vírgula dentro"
020104;Antônio Sá;19/08/2020;00000000885299,39;S;37f87f073685b895;"campo com ""aspas"" no meio"
020105;Maria da Silva;05/06/2021;369549.54;S;4c4f386f37fcf396;
020106;Camões Ço-Testé;09/05/2023;219367.74;S;57d949a97d0d6192;campo com | pipe dentro
